time,open,high,low,close,sma20,sma50,sma100,sma200,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Histogram,MACD,Signal
2023-05-29T02:59:00+02:00,28224.37,28224.64,28183.25,28189.95,28272.895499999995,28286.697,NaN,NaN,1.8802,0.8413185000000002,36.088722049393446,43.58711374886021,NaN,NaN,50,-9.608067473206141,-16.869933940564806,-7.261866467358665
2023-05-29T03:00:00+02:00,28199.25,28219.87,28188.18,28198.86,28264.594999999994,28287.3698,NaN,NaN,3.59363,0.9903285000000002,38.18099674133848,42.828776286033346,NaN,NaN,50,-9.618310405522442,-19.284754474261717,-9.666444068739276
2023-05-29T03:01:00+02:00,28194.61,28207.79,28189.33,28198.47,28257.379999999994,28288.075,NaN,NaN,0.35535,0.9975245000000003,38.12216788897529,42.379050136614104,NaN,NaN,50,-9.057284515574297,-20.988049713207147,-11.93076519763285
2023-05-29T03:02:00+02:00,28201.76,28201.96,28173.76,28175.65,28250.157499999994,28288.4244,NaN,NaN,2.2192,1.0907025000000004,34.74841102704413,41.866713332929876,NaN,NaN,50,-9.578395115267963,-23.903759091717802,-14.32536397644984
2023-05-29T03:03:00+02:00,28180.71,28180.71,28163.99,28163.99,28242.955999999995,28287.9712,NaN,NaN,4.46421,1.3052875000000004,33.13483796068671,41.5140687473564,NaN,NaN,50,-10.016414195286025,-26.845881720557372,-16.829467525271347
2023-05-29T03:04:00+02:00,28163.47,28179.24,28161.48,28178,28236.3975,28287.561400000002,NaN,NaN,1.20481,1.3575710000000003,36.924814245706216,41.010910170716684,NaN,NaN,50,-8.718362572295568,-27.72742074064081,-19.00905816834524
2023-05-29T03:05:00+02:00,28172.82,28181.14,28159.61,28181.14,28229.8225,28286.531000000003,NaN,NaN,1.51161,1.4256970000000002,37.77608965331182,40.25626477645528,NaN,NaN,50,-7.074048570792407,-27.851618881835748,-20.77757031104334
2023-05-29T03:06:00+02:00,28182.72,28194.41,28182.72,28191.58,28224.830499999993,28286.1106,NaN,NaN,1.6701,1.4822030000000004,40.64441665116138,39.595612939282276,NaN,NaN,50,-4.816909542224636,-26.798707238824136,-21.9817976965995
2023-05-29T03:07:00+02:00,28193.13,28193.13,28179.12,28181.24,28220.483999999997,28284.1542,NaN,NaN,0.08375,1.4260960000000003,38.73969181145201,38.85616332482401,NaN,NaN,50,-3.6091389596266943,-26.493221396132867,-22.884082436506173
2023-05-29T03:08:00+02:00,28179.66,28197.26,28179.65,28197.26,28217.655,28282.5848,NaN,NaN,0.06057,1.411451,43.18233457065477,39.01059338233353,NaN,NaN,50,-1.4319459430327157,-24.674014865297067,-23.24206892226435
2023-05-29T03:09:00+02:00,28204.23,28204.64,28172.65,28181.92,28215.2555,28279.0398,NaN,NaN,0.29004,1.4060160000000002,40.17767967195885,39.135445789035025,NaN,NaN,50,-0.7593280240741578,-24.19122895235705,-23.431900928282893
2023-05-29T03:10:00+02:00,28171.01,28186.69,28171,28186.1,28211.7915,28274.676999999996,NaN,NaN,0.21423,1.3951940000000003,41.374720631208476,38.955990868873,NaN,NaN,50,0.1824430892726312,-23.203847066692106,-23.386290155964737
2023-05-29T03:11:00+02:00,28193.8,28193.8,28182.43,28182.43,28207.093,28270.561599999997,NaN,NaN,0.17121,1.1402755,40.60644823903163,38.60877968446151,NaN,NaN,50,0.7421605268570666,-22.458589497393405,-23.20075002425047
2023-05-29T03:12:00+02:00,28187.06,28206.99,28187.06,28202.62,28203.016499999998,28266.543599999997,NaN,NaN,1.0429,1.1790605,46.49281348757828,39.01386747353583,NaN,NaN,50,2.5540707338453714,-20.00816160694376,-22.56223234078913
2023-05-29T03:13:00+02:00,28205.81,28215.81,28205.14,28210.71,28199.539999999997,28262.8436,NaN,NaN,0.97023,1.220387,48.687284235674426,39.91376477255591,NaN,NaN,50,4.277832806565396,-17.214941332582384,-21.49277413914778
2023-05-29T03:14:00+02:00,28207.93,28214.48,28202.87,28212.39,28198.370999999992,28259.193199999998,NaN,NaN,0.69581,1.1892840000000002,49.153646004287964,40.69752543419516,NaN,NaN,50,5.437161608852541,-14.696322128082102,-20.133483736934643
2023-05-29T03:15:00+02:00,28209.47,28224.28,28209.45,28218.08,28198.33299999999,28256.5192,NaN,NaN,0.64332,1.1905470000000002,50.78512684548664,41.60202250251739,NaN,NaN,50,6.425457081383961,-12.10166238520469,-18.52711946658865
2023-05-29T03:16:00+02:00,28213.29,28213.29,28193.71,28196.49,28196.004999999986,28254.1494,NaN,NaN,0.61901,1.1432495000000003,44.898349654199706,42.32701811874279,NaN,NaN,50,5.499153309167962,-11.653177830128698,-17.15233113929666
2023-05-29T03:17:00+02:00,28193.12,28193.12,28184.78,28184.78,28192.723999999987,28251.049199999994,NaN,NaN,0.30158,1.1507455000000004,42.051211720027034,42.963901958695665,NaN,NaN,50,4.039359032442039,-12.103132348744111,-16.14249138118615
2023-05-29T03:18:00+02:00,28183.94,28183.94,28171.98,28178.55,28190.510499999993,28248.139,NaN,NaN,0.17688,1.1084320000000003,40.57695401011763,43.224769084725054,NaN,NaN,50,2.66222235251046,-12.814713440548076,-15.476935793058535
2023-05-29T03:19:00+02:00,28175.94,28196.63,28175.94,28195.2,28190.772999999994,28245.640399999997,NaN,NaN,0.38826,1.0338350000000003,46.02337825446289,43.813861127664424,NaN,NaN,50,2.8631660381698953,-11.897978245346167,-14.761144283516062
2023-05-29T03:20:00+02:00,28199.79,28199.79,28189.18,28190.68,28190.36399999999,28243.004599999997,NaN,NaN,0.11781,0.8600440000000003,44.822331588350764,44.11228362317794,NaN,NaN,50,2.6851404468595454,-11.404718724941631,-14.089859171801177
2023-05-29T03:21:00+02:00,28192.76,28192.76,28186.07,28189.39,28189.909999999993,28240.454799999996,NaN,NaN,0.18958,0.8517555000000001,44.46568152947522,44.52128288875103,NaN,NaN,50,2.4789277261717615,-10.991199514086475,-13.470127240258236
2023-05-29T03:22:00+02:00,28194.39,28203.92,28194.39,28200.12,28191.13349999999,28238.341599999996,NaN,NaN,0.02985,0.7422880000000001,48.16058139439493,44.87687194758961,NaN,NaN,50,3.0272962118020015,-9.686006975505734,-12.713303187307735
2023-05-29T03:23:00+02:00,28193.44,28203.63,28193.44,28199.84,28192.92599999999,28236.689199999993,NaN,NaN,0.31849,0.5350020000000002,48.07070106087405,45.44065918965498,NaN,NaN,50,3.310342897674518,-8.575374565214588,-11.885717462889106
2023-05-29T03:24:00+02:00,28199.58,28199.58,28188.54,28188.54,28193.45299999999,28235.140599999995,NaN,NaN,0.19917,0.48472000000000015,44.46418103998224,45.661334933138825,NaN,NaN,50,2.701437648259766,-8.5089204025644,-11.210358050824166
2023-05-29T03:25:00+02:00,28189.34,28201.99,28188.31,28196.1,28194.200999999994,28233.7644,NaN,NaN,0.198,0.41903950000000023,47.312219383424654,46.14031858630975,NaN,NaN,50,2.7628380418882195,-7.756810498463892,-10.519648540352112
2023-05-29T03:26:00+02:00,28199.34,28219.79,28199.34,28212.99,28195.27149999999,28232.087799999998,NaN,NaN,0.16877,0.34397300000000025,53.099121854499614,46.61219775537556,NaN,NaN,50,3.830276053161631,-5.731803473900072,-9.562079527061703
2023-05-29T03:27:00+02:00,28216.4,28222.99,28190,28197.22,28196.07049999999,28229.468399999998,NaN,NaN,1.77207,0.42838900000000024,47.818129168550115,46.550115250580966,NaN,NaN,50,3.3793072143825533,-5.337945509083511,-8.717252723466064
2023-05-29T03:28:00+02:00,28195.75,28197.72,28189.84,28189.84,28195.699499999995,28226.890599999995,NaN,NaN,0.12757,0.4317390000000002,45.535738598413566,46.29169329301851,NaN,NaN,50,2.5279989848647837,-5.557253992385085,-8.08525297724987
2023-05-29T03:29:00+02:00,28191.85,28197.7,28191.74,28193.16,28196.261499999993,28224.624999999996,NaN,NaN,0.42938,0.43870600000000026,46.76670759896089,46.00466334683811,NaN,NaN,50,2.1474799470050154,-5.400903043493599,-7.548382990498615
2023-05-29T03:30:00+02:00,28195.08,28204.06,28189.43,28189.43,28196.427999999996,28221.116199999997,NaN,NaN,0.13282,0.4346355000000003,45.521874669923356,46.049200847961224,NaN,NaN,50,1.627180819414063,-5.514406966231036,-7.141587785645099
2023-05-29T03:31:00+02:00,28189.04,28189.05,28183.97,28183.97,28196.504999999994,28217.940199999997,NaN,NaN,0.10213,0.4311815000000003,43.68866742844795,46.16616196999128,NaN,NaN,50,0.9324319469566706,-5.976047851949261,-6.9084797989059314
2023-05-29T03:32:00+02:00,28183.44,28186.55,28164.91,28165.19,28194.633499999996,28214.841999999997,NaN,NaN,0.32655,0.3953640000000003,38.01761204618968,45.98335182971072,NaN,NaN,50,-0.6874152450904703,-7.767748855269019,-7.080333610178549
2023-05-29T03:33:00+02:00,28167.29,28167.3,28152.12,28153.34,28191.764999999996,28211.748399999997,NaN,NaN,0.03058,0.3483815000000003,34.93601465913538,45.19139728718732,NaN,NaN,50,-2.3583579065972744,-10.028280993425142,-7.669923086827867
2023-05-29T03:34:00+02:00,28149.67,28149.67,28141.92,28148.52,28188.5715,28208.5354,NaN,NaN,0.37915,0.3325485000000003,33.73810219615167,44.39966661631596,NaN,NaN,50,-3.5197192917004347,-12.069572201453411,-8.549852909752977
2023-05-29T03:35:00+02:00,28148.79,28174.52,28148.79,28163.23,28185.828999999998,28205.5472,NaN,NaN,0.53565,0.32716500000000026,40.44914545061463,44.112771182111636,NaN,NaN,50,-3.046423395531118,-12.357882154166873,-9.311458758635755
2023-05-29T03:36:00+02:00,28164.55,28174.56,28164.55,28170.01,28184.504999999994,28203.119,NaN,NaN,0.29679,0.3110540000000003,43.299599214371014,43.76555816925278,NaN,NaN,50,-2.0724975959218206,-11.90208075353803,-9.82958315761621
2023-05-29T03:37:00+02:00,28170.05,28170.05,28150.99,28153.24,28182.927999999996,28200.8204,NaN,NaN,0.30161,0.31105550000000026,38.40315350737393,43.07501905828848,NaN,NaN,50,-2.3340238130635758,-12.747112923945679,-10.413089110882103
2023-05-29T03:38:00+02:00,28161.62,28161.62,28156.46,28156.48,28181.824499999995,28198.8732,NaN,NaN,0.56133,0.33027800000000024,39.81911762809213,42.74322881458205,NaN,NaN,50,-2.073886617780575,-13.005447383107821,-10.931560765327246
2023-05-29T03:39:00+02:00,28160.85,28160.85,28157.14,28157.14,28179.921499999997,28197.417800000003,28230.939100000003,NaN,0.00658,0.31119400000000025,40.12107896885283,42.22957592782692,NaN,NaN,50,-1.660340489067881,-13.006986376662098,-11.346645887594217
2023-05-29T03:40:00+02:00,28158.79,28174.61,28158.79,28174.48,28179.1115,28195.799800000004,28231.7035,NaN,0.10399,0.3105030000000002,47.56503227056243,41.83428381468855,NaN,NaN,50,-0.10405650001879607,-11.476716512617713,-11.372660012598917
2023-05-29T03:41:00+02:00,28174.04,28175.59,28159.42,28168.36,28178.059999999998,28193.639000000003,28232.3106,NaN,1.13687,0.35786750000000017,45.41891503755083,41.66291137676003,NaN,NaN,50,0.5899652356832377,-10.63520346799487,-11.225168703678108
2023-05-29T03:42:00+02:00,28162.48,28164.93,28158.63,28161.36,28176.121999999996,28191.183200000003,28232.396200000003,NaN,0.10697,0.3617235000000002,43.0275620503963,41.48375590904451,NaN,NaN,50,0.649651735311874,-10.413104034538264,-11.062755769850138
2023-05-29T03:43:00+02:00,28151.29,28151.29,28146.8,28146.8,28173.469999999994,28188.514400000004,28232.3494,NaN,0.02037,0.34681750000000017,38.48831473872863,40.89244213331364,NaN,NaN,50,-0.17532189303000578,-11.281908136137645,-11.106586243107639
2023-05-29T03:44:00+02:00,28143.13,28144.37,28143.13,28143.13,28171.199499999995,28186.661600000003,28232.372400000004,NaN,0.09176,0.34144700000000017,37.416812061108544,40.313509089826866,NaN,NaN,50,-0.8161629170340827,-12.126789889400243,-11.31062697236616
2023-05-29T03:45:00+02:00,28144.19,28169.37,28144.19,28165.98,28169.6935,28185.604400000004,28232.6683,NaN,0.78149,0.37062150000000016,47.26140463961428,40.568704604910174,NaN,NaN,50,0.3863053983611806,-10.827745224414684,-11.214050622775865
2023-05-29T03:46:00+02:00,28163.02,28163.02,28157.77,28157.81,28166.934499999996,28183.8996,28232.969500000003,NaN,0.24804,0.3745850000000001,44.56225032301352,41.03617876754044,NaN,NaN,50,0.7005845210127575,-10.338319971509918,-11.038904492522676
2023-05-29T03:47:00+02:00,28160.35,28161.7,28159.49,28160.24,28165.085499999997,28182.096400000002,28233.313,NaN,0.06028,0.28899550000000007,45.55816637945522,41.79490389042043,NaN,NaN,50,1.1165592964341382,-9.643205371980002,-10.75976466841414
2023-05-29T03:48:00+02:00,28159.39,28159.39,28150.41,28153.96,28163.2915,28180.719200000003,28233.417,NaN,0.07418,0.2863260000000001,43.38880034040304,42.48423947215268,NaN,NaN,50,1.0160721353973532,-9.48967449916745,-10.505746634564803
2023-05-29T03:49:00+02:00,28154.5,28166.02,28151.49,28157.18,28161.4925,28180.0638,28233.380400000002,NaN,0.32966,0.28134000000000003,44.83916869286634,42.79781256088494,NaN,NaN,50,1.201096313493748,-9.004376242697617,-10.205472556191365
2023-05-29T03:50:00+02:00,28157.7,28172.21,28157.7,28162.09,28160.125499999995,28179.3284,28233.349100000003,NaN,0.07144,0.27827100000000005,47.06616560406339,43.066853017291535,NaN,NaN,50,1.6604885049260805,-8.129861925033765,-9.790350429959846
2023-05-29T03:51:00+02:00,28164.05,28165.66,28162.67,28165.13,28159.183499999996,28178.661599999996,28233.368300000002,NaN,0.06684,0.2765065000000001,48.453760128221575,43.78475349020923,NaN,NaN,50,2.1446435334179927,-7.109546013187355,-9.254189546605348
2023-05-29T03:52:00+02:00,28170.66,28180.24,28169.35,28180.24,28159.935999999998,28178.7534,28233.588900000002,NaN,0.23382,0.27187000000000006,54.796499347987606,44.85456647020175,NaN,NaN,50,3.384330347669085,-5.023776612018992,-8.408106959688077
2023-05-29T03:53:00+02:00,28178.42,28178.42,28178.41,28178.41,28161.189499999997,28179.041800000003,28233.5065,NaN,0.02051,0.27136650000000007,53.93095507810509,45.840986192291204,NaN,NaN,50,3.9437986183513942,-3.478358686748834,-7.422157305100228
2023-05-29T03:54:00+02:00,28174.99,28174.99,28158.88,28158.88,28161.707499999997,28178.659400000004,28233.1104,NaN,0.11251,0.25803450000000006,45.64462948487193,45.70381456474188,NaN,NaN,50,2.9090294683470574,-3.7858704696664063,-6.694899938013464
2023-05-29T03:55:00+02:00,28163.35,28182.58,28163.35,28174.15,28162.2535,28178.519600000003,28232.525299999998,NaN,0.2894,0.24572200000000008,51.8712188190643,46.16469340627856,NaN,NaN,50,3.1434919315467598,-2.7655350235800142,-5.909026955126774
