time,open,high,low,close,ema20,ema50,ema100,ema200,Volume,Volume MA
2023-06-05T06:47:00+02:00,26881.36,26881.36,26872.95,26872.95,26888.67362215422,26901.07020311791,26926.850905874504,26983.043922255536,0.03211,0.1650729999999931
2023-06-05T06:48:00+02:00,26870.69,26870.7,26870.69,26870.7,26886.961848615723,26899.879214760345,26925.739006748277,26981.926072282844,0.00157,0.15929099999999308
2023-06-05T06:49:00+02:00,26870.94,26873.64,26866.54,26870.64,26885.4073868428,26898.73257888739,26924.647937307716,26980.818748180525,0.1815,0.1659269999999931
2023-06-05T06:50:00+02:00,26874.43,26874.43,26870.45,26870.93,26884.028588095865,26897.64228167612,26923.58421577687,26979.72532780062,0.0208,0.1288549999999931
2023-06-05T06:51:00+02:00,26870.22,26870.22,26835.13,26843.59,26880.1772939915,26895.522584355487,26922.0001719001,26978.370747424495,1.20192,0.18600799999999307
2023-06-05T06:52:00+02:00,26842.35,26891.36,26842.35,26885.81,26880.713742182787,26895.141698694486,26921.28353483277,26977.44974496256,0.34293,0.19999299999999307
2023-06-05T06:53:00+02:00,26894.35,26897.95,26892.43,26897.95,26882.35529054633,26895.25182815745,26920.821484638065,26976.658702724126,0.16052,0.20628499999999309
2023-06-05T06:54:00+02:00,26899.19,26899.19,26889.55,26889.55,26883.04050097049,26895.028227053233,26920.2022473185,26975.79194946319,0.20401,0.2148229999999931
2023-06-05T06:55:00+02:00,26887.96,26887.96,26877.43,26877.43,26882.50616754473,26894.338100502126,26919.355272124074,26974.813223597885,0.0361,0.21471449999999312
2023-06-05T06:56:00+02:00,26879.92,26887.04,26874.68,26887.04,26882.937961111897,26894.051900482435,26918.71536574538,26973.93985818895,0.0895,0.21801999999999314
2023-06-05T06:57:00+02:00,26888.15,26896.1,26888.15,26895.28,26884.113393386953,26894.10006124783,26918.251299096955,26973.157173032843,0.17187,0.17634799999999315
2023-06-05T06:58:00+02:00,26893.13,26905.9,26893.13,26905.9,26886.18830830248,26894.562803943994,26918.00671891682,26972.487947430527,0.91074,0.19922949999999315
2023-06-05T06:59:00+02:00,26910.24,26910.24,26900.71,26907.68,26888.235136083196,26895.07720378933,26917.802229433317,26971.843092232215,0.10632,0.20136049999999317
2023-06-05T07:00:00+02:00,26901.34,26901.73,26892.89,26899.52,26889.309885027655,26895.25143109171,26917.440205088104,26971.123459473685,0.34432,0.21331949999999317
2023-06-05T07:01:00+02:00,26897.25,26897.25,26881.32,26888.36,26889.219419786925,26894.981178892034,26916.864359442796,26970.299942463997,0.35124,0.22341699999999318
2023-06-05T07:02:00+02:00,26883.79,26883.79,26881.42,26881.42,26888.476617902455,26894.44936795509,26916.16249093898,26969.41556492704,0.00451,0.22141799999999318
2023-06-05T07:03:00+02:00,26880.1,26880.1,26875.16,26875.16,26887.208368578413,26893.69292215293,26915.350560425337,26968.477698609357,0.01532,0.22138099999999317
2023-06-05T07:04:00+02:00,26873.25,26884.36,26871.75,26871.75,26885.736142999518,26892.832415401837,26914.48718299117,26967.51523394658,0.0142,0.22152149999999318
2023-06-05T07:05:00+02:00,26873.95,26873.97,26847.54,26873.97,26884.615557951944,26892.09271283706,26913.6848625359,26966.584435598852,1.77411,0.3076474999999932
2023-06-05T07:06:00+02:00,26862.66,26865.88,26858.81,26859.31,26882.205504813664,26890.807116255215,26912.608132584697,26965.51702827946,0.46944,0.3216514999999932
2023-06-05T07:07:00+02:00,26866.1,26881.79,26866.1,26881.79,26882.165932926648,26890.45350385305,26911.997872533517,26964.68392352046,0.21253,0.33067249999999315
2023-06-05T07:08:00+02:00,26889.09,26889.09,26876.09,26881.97,26882.14727264792,26890.12081742744,26911.40326119622,26963.86089940583,0.04252,0.33271999999999313
2023-06-05T07:09:00+02:00,26881.82,26881.82,26874.4,26878.29,26881.779913348117,26889.656863802833,26910.747553053723,26963.00944767045,0.08403,0.32784649999999316
2023-06-05T07:10:00+02:00,26878.6,26878.76,26869.45,26873.02,26880.94563588639,26889.00443777135,26910.000472795233,26962.114030280696,0.03369,0.32849099999999315
2023-06-05T07:11:00+02:00,26875.67,26876.55,26870.74,26876.55,26880.52700389721,26888.516028446982,26909.338087195327,26961.26264689482,0.1104,0.27391499999999314
2023-06-05T07:12:00+02:00,26877.9,26878.27,26857.59,26868.69,26879.399670192714,26887.738537135334,26908.5331745776,26960.34152603019,0.5834,0.28593849999999316
2023-06-05T07:13:00+02:00,26862.05,26862.05,26831.92,26848.84,26876.489225412453,26886.2131043065,26907.351131516654,26959.232058109494,0.62042,0.3089334999999932
2023-06-05T07:14:00+02:00,26847.77,26860.57,26829.85,26860.57,26874.973108706505,26885.20749237291,26906.42477247672,26958.250346088505,0.44883,0.32117449999999315
2023-06-05T07:15:00+02:00,26847.93,26870.68,26837.58,26870.68,26874.564241210646,26884.63778678966,26905.716955199954,26957.378999361255,0.96084,0.3674114999999932
2023-06-05T07:16:00+02:00,26874.45,26875.88,26868.75,26874.23,26874.532408714393,26884.229638288103,26905.09345113659,26956.55164613378,0.03853,0.36486299999999317
2023-06-05T07:17:00+02:00,26875.93,26875.93,26868.14,26871.58,26874.25122693207,26883.73357404151,26904.429818440814,26955.70615711752,0.05113,0.3588259999999931
2023-06-05T07:18:00+02:00,26870.89,26876.15,26870.89,26874.15,26874.241586271874,26883.357747608512,26903.83021807565,26954.8946530666,0.88467,0.35752249999999314
2023-06-05T07:19:00+02:00,26879.74,26879.74,26822.81,26834.23,26870.430959007885,26881.431169270923,26902.45199593554,26953.694009752504,7.27619,0.7160159999999931
2023-06-05T07:20:00+02:00,26833.75,26837.73,26808.78,26837.73,26867.316581959516,26879.717397926965,26901.170372253648,26952.5401390087,2.39578,0.8185889999999931
2023-06-05T07:21:00+02:00,26840.8,26859.7,26836.84,26858.92,26866.51690748718,26878.901813694534,26900.33373121892,26951.60859533697,0.53315,0.827684499999993
2023-06-05T07:22:00+02:00,26863.1,26863.11,26845.77,26846.14,26864.57624963126,26877.617036686905,26899.260588026467,26950.559156577398,0.14314,0.834615999999993
2023-06-05T07:23:00+02:00,26855.77,26860.47,26851.47,26857.49,26863.901368713996,26876.827741130557,26898.433447669508,26949.63309531792,0.11726,0.8397129999999932
2023-06-05T07:24:00+02:00,26857.23,26857.25,26851.36,26851.36,26862.706952645996,26875.82900618426,26897.501300190903,26948.655253573463,0.04616,0.8413109999999933
2023-06-05T07:25:00+02:00,26858.74,26864.65,26851.21,26864.65,26862.89200477495,26875.39061378488,26896.850779395045,26947.819380403576,0.01098,0.7531544999999932
2023-06-05T07:26:00+02:00,26860.09,26862.36,26858.78,26862.16,26862.822290034477,26874.87176618547,26896.16383326841,26946.967048260256,0.01287,0.7303259999999931
2023-06-05T07:27:00+02:00,26865.59,26867.58,26865.59,26867.56,26863.273500507385,26874.58503025663,26895.59742072844,26946.17692837707,0.03965,0.7216819999999932
2023-06-05T07:28:00+02:00,26871.33,26872.99,26871.33,26872.99,26864.198881411445,26874.522480050488,26895.14974903085,26945.448700234014,0.01105,0.7201084999999932
2023-06-05T07:29:00+02:00,26873.75,26887.65,26873.74,26886.48,26866.320892705593,26874.991402401447,26894.978070832218,26944.861946997855,2.06553,0.8191834999999932
2023-06-05T07:30:00+02:00,26887.71,26887.71,26883.14,26887.68,26868.3550934003,26875.488994464136,26894.833554578116,26944.29297240086,0.05798,0.8203979999999932
2023-06-05T07:31:00+02:00,26885.94,26895.08,26885.94,26895.08,26870.90032260027,26876.25726919103,26894.83843468548,26943.80329108344,0.07532,0.8186439999999934
2023-06-05T07:32:00+02:00,26897.15,26902.31,26894.58,26894.58,26873.155529971675,26876.97580765413,26894.833317166955,26943.31350709256,1.76931,0.8779394999999933
2023-06-05T07:33:00+02:00,26895.66,26902.32,26895.66,26902.29,26875.930241402944,26877.968521079456,26894.980974252758,26942.905312992138,0.15756,0.8547964999999934
2023-06-05T07:34:00+02:00,26901.29,26904.11,26899.33,26900.75,26878.294027935997,26878.861912409673,26895.095212386368,26942.48585714147,0.80132,0.8724209999999933
2023-06-05T07:35:00+02:00,26905.11,26905.41,26895.81,26898.95,26880.261263370663,26879.64968055047,26895.171544814362,26942.052664533097,0.19122,0.8339399999999934
2023-06-05T07:36:00+02:00,26897.42,26897.42,26890.48,26897.1,26881.864952573458,26880.33400680339,26895.20973204576,26941.60537433874,0.17549,0.8407879999999933
2023-06-05T07:37:00+02:00,26894.29,26894.29,26894.29,26894.29,26883.048290423605,26880.881300654237,26895.191519530003,26941.134574594074,0.00067,0.8382649999999933
2023-06-05T07:38:00+02:00,26891.54,26892.25,26891.5,26891.5,26883.853215145165,26881.297720236424,26895.118420133367,26940.640698229956,0.18974,0.8035184999999933
2023-06-05T07:39:00+02:00,26893.26,26894.04,26885.47,26891.41,26884.572908940863,26881.69428022715,26895.04498607132,26940.150840536124,0.25154,0.4522859999999933
2023-06-05T07:40:00+02:00,26889.24,26890.73,26889.24,26889.8,26885.070727136972,26882.012151590792,26894.941124960995,26939.649837147703,0.0036,0.3326769999999933
2023-06-05T07:41:00+02:00,26885.5,26893.45,26885.5,26893.44,26885.867800742973,26882.4603025088,26894.91139971424,26939.1900377731,0.06427,0.30923299999999326
2023-06-05T07:42:00+02:00,26884.07,26884.08,26881.98,26884.08,26885.697534005547,26882.523820057475,26894.696916551584,26938.64167918829,0.01992,0.30307199999999324
2023-06-05T07:43:00+02:00,26891.84,26892.19,26886.34,26891.93,26886.291102195493,26882.89268985914,26894.64212612482,26938.176886360547,1.45436,0.3699269999999933
2023-06-05T07:44:00+02:00,26893.1,26894.51,26893.1,26894.51,26887.07385436735,26883.348270648978,26894.639509765915,26937.74238997885,0.28798,0.38201799999999325
2023-06-05T07:45:00+02:00,26896.23,26896.23,26884.89,26884.89,26886.865868237128,26883.408730623527,26894.44645016659,26937.216495551198,0.01191,0.38206449999999326
2023-06-05T07:46:00+02:00,26886.91,26891.43,26886.91,26890.74,26887.234833166924,26883.69623138339,26894.373055113785,26936.754042859146,0.13732,0.3882869999999933
2023-06-05T07:47:00+02:00,26891.24,26901.93,26888.09,26899.76,26888.427706198647,26884.326183093846,26894.47972728975,26936.3859429302,0.74299,0.4234539999999932
2023-06-05T07:48:00+02:00,26896.86,26907.04,26896.86,26906.63,26890.161257989253,26885.20084258036,26894.720326749357,26936.089863896068,0.06463,0.42613299999999327
2023-06-05T07:49:00+02:00,26907.5,26910.9,26904.12,26910.9,26892.13637627599,26886.20865267525,26895.040716318676,26935.839218484165,0.18758,0.33223549999999324
2023-06-05T07:50:00+02:00,26916.84,26916.84,26899.15,26903.85,26893.2519594878,26886.9004702174,26895.215157579692,26935.52091780273,1.48835,0.40375399999999323
2023-06-05T07:51:00+02:00,26901.87,26903.16,26900.91,26903.16,26894.195582393724,26887.538098836325,26895.372481191975,26935.198918620612,0.67619,0.4337974999999933
2023-06-05T07:52:00+02:00,26907.67,26908.21,26907.37,26907.37,26895.450288832417,26888.315820450585,26895.610055821835,26934.92201395772,0.01529,0.34609649999999326
2023-06-05T07:53:00+02:00,26903.26,26903.26,26892.27,26892.42,26895.161689895995,26888.47676866821,26895.54688639962,26934.4991083462,0.12881,0.3446589999999933
2023-06-05T07:54:00+02:00,26889.89,26889.9,26878.52,26885.28,26894.220576572567,26888.351405191024,26895.34358171844,26934.009365974598,0.63068,0.3361269999999933
2023-06-05T07:55:00+02:00,26887.39,26887.39,26882.44,26886.86,26893.519569279943,26888.292918712945,26895.175590001243,26933.54021805445,0.01645,0.32738849999999325
2023-06-05T07:56:00+02:00,26888.23,26895.6,26885.06,26895.6,26893.717705538995,26888.579470920282,26895.183994159634,26933.162703446946,0.0386,0.3205439999999932
2023-06-05T07:57:00+02:00,26897.6,26897.6,26886.37,26887.41,26893.116971678137,26888.533609315564,26895.030053681225,26932.70745266638,0.0244,0.3217304999999932
2023-06-05T07:58:00+02:00,26882.29,26884.93,26881.79,26884.73,26892.318212470695,26888.384448165933,26894.82609222219,26932.23006507766,0.01744,0.3131154999999932
2023-06-05T07:59:00+02:00,26888.48,26897.97,26888.48,26897.77,26892.83743033063,26888.75250902217,26894.88438742571,26931.88717885798,0.15972,0.3085244999999932
2023-06-05T08:00:00+02:00,26890.42,26895.03,26888.23,26890.19,26892.585294108667,26888.80888121738,26894.791429258865,26931.47228155591,0.39405,0.3280469999999932
2023-06-05T08:01:00+02:00,26889.05,26891.11,26884.94,26890.08,26892.346694669748,26888.858729012776,26894.698133629976,26931.06041805784,0.24671,0.3371689999999933
2023-06-05T08:02:00+02:00,26891.94,26892.35,26891.91,26891.92,26892.306057082154,26888.978778855413,26894.64312108285,26930.670961161744,0.13225,0.34278549999999325
2023-06-05T08:03:00+02:00,26893.86,26893.86,26879.62,26881.28,26891.255956407662,26888.67686595912,26894.37850482378,26930.179508811878,0.06412,0.27327349999999323
2023-06-05T08:04:00+02:00,26883.99,26883.99,26879.76,26882.34,26890.40681770217,26888.428361411705,26894.140118589647,26929.703493798825,0.2924,0.2734944999999932
2023-06-05T08:05:00+02:00,26881.39,26888.42,26879.44,26888.42,26890.21759696863,26888.428033513206,26894.026848914604,26929.292712766,0.37328,0.29156299999999324
2023-06-05T08:06:00+02:00,26888.44,26897.8,26888.44,26897.21,26890.883540114475,26888.772424355826,26894.089881609365,26928.973481793204,0.14598,0.2919959999999932
2023-06-05T08:07:00+02:00,26895.9,26897.15,26894.4,26897.15,26891.480345817858,26889.10095673403,26894.15047801314,26928.656830233074,0.01229,0.2554609999999932
2023-06-05T08:08:00+02:00,26894.9,26900.86,26894.11,26894.12,26891.731741454252,26889.297781960147,26894.14987448813,26928.313180181005,0.16458,0.2604584999999932
2023-06-05T08:09:00+02:00,26895.19,26895.19,26893.19,26893.2,26891.871575601468,26889.450810118575,26894.131065092322,26927.96379530358,0.03024,0.25259149999999325
2023-06-05T08:10:00+02:00,26888.81,26891.28,26887.56,26891.28,26891.815235067996,26889.5225430551,26894.07460835782,26927.59878241499,0.06127,0.18123749999999322
2023-06-05T08:11:00+02:00,26892.22,26894.3,26890.55,26890.55,26891.69473649009,26889.56283548431,26894.004814132913,26927.230137813844,0.01543,0.1481994999999932
2023-06-05T08:12:00+02:00,26883.4,26884.29,26883.4,26884.29,26890.989523491036,26889.35605762218,26893.812441575825,26926.80287276097,0.0088,0.14787499999999323
2023-06-05T08:13:00+02:00,26890.06,26890.06,26887.83,26887.83,26890.68861649189,26889.296212225232,26893.693977386203,26926.415082982254,0.01523,0.14219599999999322
2023-06-05T08:14:00+02:00,26887.58,26887.58,26877.33,26877.33,26889.416367302187,26888.82694900071,26893.36993823004,26925.926674196362,0.08928,0.11512599999999322
2023-06-05T08:15:00+02:00,26887.57,26887.57,26887.56,26887.57,26889.240522797216,26888.777656883038,26893.25508796806,26925.545015746648,0.01919,0.11526299999999323
2023-06-05T08:16:00+02:00,26884.8,26887.02,26884.8,26887.02,26889.029044435578,26888.708729162136,26893.131620879583,26925.161682256632,0.2272,0.12469299999999321
2023-06-05T08:17:00+02:00,26886.28,26886.28,26877.7,26884.78,26888.62437353695,26888.554661351856,26892.966242248305,26924.759874472984,0.11246,0.12909599999999322
2023-06-05T08:18:00+02:00,26879.75,26882.7,26879.75,26879.75,26887.77919510486,26888.209380514527,26892.70453448101,26924.31201502549,0.03642,0.13004499999999322
2023-06-05T08:19:00+02:00,26878.99,26881.19,26876.34,26876.34,26886.689747952016,26887.743914611998,26892.380484293266,26923.83468154265,0.05302,0.12470999999999322
2023-06-05T08:20:00+02:00,26872.94,26891.35,26866.65,26891.35,26887.133581480393,26887.885329725254,26892.360078663696,26923.51145088053,1.25693,0.16785399999999323
2023-06-05T08:21:00+02:00,26890.08,26900.34,26890.08,26900.12,26888.370383244164,26888.36512071642,26892.513740472335,26923.278700125502,0.05096,0.1580664999999932
2023-06-05T08:22:00+02:00,26900.27,26900.28,26899.84,26899.85,26889.463680078054,26888.815508139305,26892.65901293823,26923.045578731217,0.0643,0.1546689999999932
2023-06-05T08:23:00+02:00,26898.51,26898.66,26898.51,26898.66,26890.339520070618,26889.201566643645,26892.7778443652,26922.802936156775,0.02135,0.15253049999999319
2023-06-05T08:24:00+02:00,26898.54,26914.85,26888.56,26888.56,26890.170041968653,26889.176407167422,26892.694322694602,26922.462210423873,1.19386,0.19760349999999322
2023-06-05T08:25:00+02:00,26893.49,26893.49,26882.33,26882.33,26889.423371304973,26888.907920611837,26892.48908858184,26922.06288494702,0.09331,0.18360499999999322
2023-06-05T08:26:00+02:00,26883.7,26883.7,26882.36,26882.83,26888.79543118069,26888.66957078392,26892.29781950101,26921.672507982374,0.01956,0.17728399999999322
2023-06-05T08:27:00+02:00,26878.81,26878.81,26874.69,26876.71,26887.64443773491,26888.20056800808,26891.989149807923,26921.225119843246,0.15129,0.1842339999999932
2023-06-05T08:28:00+02:00,26881.7,26884.61,26881.7,26884.61,26887.35544366492,26888.05976141953,26891.843028029547,26920.860790292565,0.00677,0.17634349999999321
2023-06-05T08:29:00+02:00,26884.67,26884.68,26884.67,26884.68,26887.100639506356,26887.927221756017,26891.70118589035,26920.500782428957,0.00259,0.1749609999999932
2023-06-05T08:30:00+02:00,26883,26883,26874.45,26874.45,26885.895816696226,26887.39870325578,26891.359578248957,26920.04256568837,0.08406,0.17610049999999322
2023-06-05T08:31:00+02:00,26874.2,26874.21,26861.1,26870.32,26884.412405582298,26886.728950186927,26890.942952937097,26919.547813790974,0.19112,0.18488499999999325
2023-06-05T08:32:00+02:00,26865.48,26865.72,26857.39,26857.39,26881.838843145888,26885.578403120773,26890.27853802745,26918.929328081613,0.09044,0.18896699999999325
2023-06-05T08:33:00+02:00,26858.41,26861.97,26857.11,26861.97,26879.94657237009,26884.652583390547,26889.717972917995,26918.362568598215,0.07528,0.19196949999999324
2023-06-05T08:34:00+02:00,26859.09,26862.71,26857.88,26861.72,26878.210708334842,26883.75326639484,26889.16355761269,26917.798960950473,0.10902,0.19295649999999326
2023-06-05T08:35:00+02:00,26856.07,26856.07,26854.84,26854.84,26875.984926588666,26882.61941281073,26888.483883204517,26917.172503627582,0.06288,0.19514099999999324
2023-06-05T08:36:00+02:00,26855.74,26863.76,26855.73,26862.73,26874.72255262784,26881.839435837763,26887.97390531928,26916.630787173577,0.21078,0.19431999999999325
2023-06-05T08:37:00+02:00,26861.5,26864.02,26859.29,26862.37,26873.546119044237,26881.075928550006,26887.466897293154,26916.090878843494,0.16929,0.19716149999999327
2023-06-05T08:38:00+02:00,26850.19,26860.54,26850.19,26860.54,26872.307441040022,26880.270598018633,26886.93369140616,26915.538133780374,0.17385,0.20403299999999325
2023-06-05T08:39:00+02:00,26861.24,26861.25,26861.24,26861.25,26871.254351417163,26879.52469221398,26886.425103457525,26914.997953344748,0.01405,0.20208449999999326
2023-06-05T08:40:00+02:00,26861.32,26862.76,26854.67,26855.88,26869.790127472672,26878.59744938206,26885.820249923712,26914.40971500301,0.63521,0.17099849999999325
2023-06-05T08:41:00+02:00,26855.71,26856.22,26849.94,26856.22,26868.49773438004,26877.71990234747,26885.234106360866,26913.830712863677,0.10377,0.17363899999999327
2023-06-05T08:42:00+02:00,26854.94,26859.76,26854.94,26859.76,26867.665569200988,26877.01559245149,26884.729668611144,26913.29269582026,0.16992,0.17891999999999325
2023-06-05T08:43:00+02:00,26861.16,26862.21,26861.16,26862.21,26867.145991181846,26876.434980982805,26884.28373457924,26912.78441028971,0.1037,0.18303749999999325
2023-06-05T08:44:00+02:00,26862.7,26864.72,26860.89,26864.72,26866.914944402622,26875.975569963874,26883.896333894503,26912.306157451007,0.04285,0.12548699999999327
2023-06-05T08:45:00+02:00,26863.23,26863.23,26851.01,26852.06,26865.500187792848,26875.037704475093,26883.265911441147,26911.706693197764,0.04795,0.12321899999999326
2023-06-05T08:46:00+02:00,26851.31,26851.31,26848.84,26851.31,26864.148741336387,26874.107206260385,26882.63312111558,26911.105731076394,0.02352,0.12341699999999327
2023-06-05T08:47:00+02:00,26851.46,26851.48,26839.42,26839.42,26861.793623113874,26872.74692366194,26881.777415746958,26910.39244021991,0.16056,0.12388049999999326
2023-06-05T08:48:00+02:00,26838.18,26846.75,26838.18,26846.75,26860.36089710303,26871.72743645951,26881.08380355395,26909.75918210827,0.15729,0.13140649999999326
2023-06-05T08:49:00+02:00,26846.5,26846.5,26846.37,26846.5,26859.040811664647,26870.738125225806,26880.398975760803,26909.12973751018,0.07926,0.13523999999999328
2023-06-05T08:50:00+02:00,26847.01,26847.16,26847.01,26847.13,26857.906448648966,26869.81231639342,26879.74018416158,26908.512824699133,0.15405,0.13873949999999327
2023-06-05T08:51:00+02:00,26843.61,26854.95,26834.92,26854.83,26857.61345353954,26869.22477457407,26879.246913188083,26907.97866723944,2.23143,0.24075499999999325
2023-06-05T08:52:00+02:00,26853,26863.08,26853,26853.97,26857.266457964346,26868.626548120188,26878.746380253666,26907.441267565417,0.75549,0.27400749999999324
2023-06-05T08:53:00+02:00,26858.35,26863.07,26858.35,26863.06,26857.818223872502,26868.408252115474,26878.435758862503,26906.999662913026,0.08738,0.2746124999999932
2023-06-05T08:54:00+02:00,26862.31,26868.39,26861.05,26868.39,26858.82505969417,26868.40753634624,26878.236832944433,26906.615487162646,0.17661,0.27799199999999324
2023-06-05T08:55:00+02:00,26868.96,26871.15,26862.8,26862.8,26859.20362543758,26868.18763296011,26877.931153084148,26906.179512166003,0.05452,0.2775739999999932
2023-06-05T08:56:00+02:00,26861.09,26862.13,26854.2,26855.73,26858.872803967337,26867.699098334226,26877.491526290403,26905.67752697032,0.18594,0.27633199999999325
2023-06-05T08:57:00+02:00,26854.83,26864.83,26854.83,26856.95,26858.68967977997,26867.277565066215,26877.084763393563,26905.19267595569,0.31346,0.28354049999999326
2023-06-05T08:58:00+02:00,26858.04,26858.04,26839.1,26840.28,26856.936376943784,26866.218837024404,26876.35595619765,26904.5467786825,0.03876,0.27678599999999326
2023-06-05T08:59:00+02:00,26842.44,26842.55,26841.58,26842.55,26855.56624580628,26865.290647337173,26875.686531322448,26903.929895312525,0.07802,0.2799844999999933
2023-06-05T09:00:00+02:00,26854.65,26854.65,26847.47,26852.45,26855.269460491396,26864.78709253964,26875.22640198933,26903.417657548223,0.30493,0.2634704999999933
2023-06-05T09:01:00+02:00,26843.61,26843.61,26836.63,26836.63,26853.49427377793,26863.682892832203,26874.462116801424,26902.753103741772,0.30087,0.2733254999999933
2023-06-05T09:02:00+02:00,26843.66,26852.71,26843.64,26843.64,26852.555771513365,26862.89689703486,26873.85177785486,26902.16491365479,0.37808,0.28373349999999325
2023-06-05T09:03:00+02:00,26835.87,26848.6,26835.86,26848.59,26852.178078988283,26862.33584224918,26873.35154463001,26901.631829936832,0.40103,0.2985999999999932
2023-06-05T09:04:00+02:00,26837.75,26839.31,26837.75,26839.3,26850.951595275114,26861.432475886468,26872.677256617535,26901.01161272353,0.07824,0.30036949999999324
2023-06-05T09:05:00+02:00,26829.27,26841.5,26829.27,26841.5,26850.05144334415,26860.65081016543,26872.059885199367,26900.41945737305,0.37933,0.31693849999999324
2023-06-05T09:06:00+02:00,26844.5,26844.52,26813.97,26834.27,26848.548448739944,26859.616268590315,26871.311570640963,26899.761253817098,1.695,0.4005124999999932
2023-06-05T09:07:00+02:00,26835.51,26856.35,26834.9,26856.35,26849.291453621856,26859.488179625987,26871.0153019154,26899.3293010428,0.14712,0.3998404999999932
2023-06-05T09:08:00+02:00,26847.64,26852.49,26845.11,26848.19,26849.18655327692,26859.0451137583,26870.563315738855,26898.820452276203,0.51068,0.4175099999999932
2023-06-05T09:09:00+02:00,26856.83,26866.27,26856.83,26863.57,26850.556405345782,26859.222560277583,26870.424834239075,26898.469701507285,0.70267,0.4486804999999932
2023-06-05T09:10:00+02:00,26867.39,26867.39,26853.65,26854.3,26850.912938169993,26859.02951869807,26870.105530590776,26898.0302019898,0.59725,0.4708404999999932
2023-06-05T09:11:00+02:00,26852.49,26855.35,26852.49,26855.35,26851.335515487135,26858.885223847166,26869.813341866207,26897.605523363036,0.06863,0.36270049999999326
2023-06-05T09:12:00+02:00,26867.28,26872.01,26865.65,26870.12,26853.12451401217,26859.32580330414,26869.8194143045,26897.33203556838,1.16538,0.38319499999999324
2023-06-05T09:13:00+02:00,26872.57,26872.58,26865.28,26865.46,26854.299322201485,26859.56636003731,26869.733089268768,26897.014900886108,0.20469,0.38906049999999326
2023-06-05T09:14:00+02:00,26860.45,26866.11,26860.45,26865.02,26855.320339134676,26859.78022827114,26869.639760768398,26896.69654366336,0.14548,0.3875039999999933
2023-06-05T09:15:00+02:00,26865.29,26865.29,26860.5,26860.51,26855.81459255042,26859.80884677031,26869.45897342645,26896.336478552283,0.16149,0.3928524999999933
2023-06-05T09:16:00+02:00,26858.23,26858.23,26851.36,26851.36,26855.39034564086,26859.477519445983,26869.100577913054,26895.88895140251,0.46138,0.4066244999999933
2023-06-05T09:17:00+02:00,26862.8,26862.8,26861.55,26861.56,26855.9779317703,26859.559185350063,26868.95125953854,26895.547369796514,0.16815,0.39935899999999325
2023-06-05T09:18:00+02:00,26857.54,26880.48,26857.54,26878.67,26858.139081125508,26860.308629061827,26869.143709844706,26895.37943576869,1.5834,0.4765909999999932
2023-06-05T09:19:00+02:00,26870.17,26888.48,26869.25,26882.28,26860.43821625641,26861.17025145156,26869.403834402237,26895.249093124225,0.37563,0.4914714999999932
2023-06-05T09:20:00+02:00,26872.13,26882.78,26872.13,26880.96,26862.392671851037,26861.946320022085,26869.632669364568,26895.10691309314,0.40967,0.49670849999999317
2023-06-05T09:21:00+02:00,26879.56,26881.99,26875.72,26875.98,26863.686703103318,26862.496660413377,26869.758359080122,26894.916595549923,0.24427,0.49387849999999317
2023-06-05T09:22:00+02:00,26874.22,26880.71,26872.59,26880.71,26865.30796947443,26863.210909024616,26869.975223256755,26894.775236390222,0.19702,0.48482549999999314
2023-06-05T09:23:00+02:00,26879.7,26879.7,26879.69,26879.69,26866.677686667343,26863.857147886396,26870.167595073453,26894.625134535592,0.14099,0.4718234999999932
2023-06-05T09:24:00+02:00,26881.46,26893.91,26881.46,26893.9,26869.27028793712,26865.035298949675,26870.63754368586,26894.61791926658,0.28684,0.4822534999999932
2023-06-05T09:25:00+02:00,26899.17,26899.17,26890.66,26890.66,26871.30740337168,26866.040189186944,26871.03402796931,26894.578536985322,0.0651,0.4665419999999932
2023-06-05T09:26:00+02:00,26897.21,26903.5,26897.21,26903.5,26874.37336495533,26867.50920137569,26871.67691850457,26894.66730776159,0.34069,0.3988264999999932
2023-06-05T09:27:00+02:00,26901.99,26913.13,26901.98,26907.04,26877.48447305482,26869.05942877272,26872.377177544084,26894.790419127145,0.46429,0.41468499999999314
2023-06-05T09:28:00+02:00,26907.84,26912.17,26904.75,26911.18,26880.693570859123,26870.711215879674,26873.145550265985,26894.95349953384,0.69467,0.4238844999999931
2023-06-05T09:29:00+02:00,26906.39,26910.37,26896.91,26910.37,26883.519897443966,26872.266462315765,26873.8826680825,26895.106897548427,0.74904,0.4262029999999931
2023-06-05T09:30:00+02:00,26905.89,26906.23,26895.75,26898.66,26884.961811973113,26873.301503009265,26874.37330831849,26895.142251801677,0.28104,0.4103924999999931
2023-06-05T09:31:00+02:00,26899.69,26911.07,26899.65,26904.32,26886.805448928055,26874.51791465596,26874.966312114164,26895.233572679273,0.13162,0.4135419999999931
2023-06-05T09:32:00+02:00,26909.85,26911.07,26906.8,26907.99,26888.82302522062,26875.830545453766,26875.620246527746,26895.360502304356,0.2853,0.3695379999999931
2023-06-05T09:33:00+02:00,26902.47,26902.52,26898.99,26902.43,26890.11892758056,26876.873661318325,26876.151132735118,26895.43084556501,0.35716,0.3771614999999931
2023-06-05T09:34:00+02:00,26904.45,26904.54,26901.06,26903.57,26891.399982096696,26877.920576560744,26876.69408060175,26895.511832176304,0.11355,0.3755649999999931
